user_id,movie_id,rating
258,37,5
258,64,4
258,45,1.5
258,14,1
259,81,4
259,95,2.5
259,99,5
259,49,1
259,20,4.5
259,34,1.5
259,31,4
259,8,2
259,57,3
259,77,3
259,27,4.5
259,88,1
259,89,2.5
259,45,1.5
259,28,4
259,10,2.5
259,96,3.5
259,5,3
259,70,4
259,40,2.5
260,81,2.5
260,53,5
260,83,3
260,88,3.5
260,62,4.5
260,47,1.5
260,58,1.5
260,52,3.5
260,13,2
260,19,3.5
260,35,3
260,69,4.5
260,99,1.5
260,40,1
260,7,2
260,11,2.5
260,36,4.5
260,14,3.5
260,38,3
260,59,2
261,10,3.5
261,46,3
261,66,3
261,59,4
261,75,5
261,74,1.5
261,13,2.5
261,19,3.5
261,36,3
261,26,3.5
261,81,4
261,77,3.5
261,56,4.5
261,90,4.5
261,65,1.5
261,20,3.5
261,51,1.5
261,12,3.5
261,98,2
261,82,1
262,79,4
262,11,2
262,63,2.5
262,59,3
262,2,1.5
262,73,1
262,42,3
262,94,4
262,96,3
262,64,2
262,21,1.5
262,57,1.5
262,68,1.5
262,23,4.5
262,85,4.5
262,4,2.5
262,48,4
262,83,4.5
262,5,3.5
262,29,1.5
263,38,3.5
263,50,4.5
263,68,4.5
263,91,2
263,4,2.5
263,29,2.5
263,30,1
263,16,4
263,15,4.5
263,2,3
263,92,2.5
263,59,2
263,34,3
263,48,5
263,40,2
263,94,4.5
263,87,1.5
263,69,4
263,70,1.5
263,100,1.5
264,82,4
264,65,3.5
264,68,4.5
264,73,4
264,24,4.5
264,2,2
264,6,3.5
264,12,4.5
264,37,4.5
264,75,1
264,53,4
264,7,4.5
264,49,3.5
264,99,1
264,16,1.5
264,51,5
264,15,2.5
264,76,2
264,22,3
264,3,4.5
265,52,4
265,68,4
265,58,4.5
265,51,3
265,19,2.5
265,55,2
265,48,3.5
265,87,4
265,39,1.5
265,92,5
265,20,4.5
265,18,4.5
265,10,3.5
265,57,1
265,49,3.5
265,95,1.5
265,79,1.5
265,85,2.5
265,83,4
265,36,4.5
266,71,2.5
266,53,4
266,26,3
266,21,4
266,14,3.5
266,98,5
266,24,4
266,11,4.5
266,31,3
266,59,2
266,95,1.5
266,13,3.5
266,47,3
266,79,4.5
266,78,5
266,38,1.5
266,1,4.5
266,37,1.5
266,6,4
266,51,1.5
267,54,1.5
267,86,1.5
267,21,2
267,25,3
267,22,1.5
267,3,3.5
267,16,4
267,90,4.5
267,63,4
267,36,4.5
267,32,4
267,14,2
267,89,2
267,27,4
267,30,4.5
267,11,1
267,8,4
267,70,1
267,45,4.5
267,48,3
268,43,3
268,15,2
268,54,2
268,25,3
268,64,3
268,97,4.5
268,96,3.5
268,39,3
268,76,4.5
268,46,1.5
268,94,1
268,30,3.5
268,6,5
268,49,3.5
268,52,3.5
268,27,4
268,2,2
268,18,1.5
268,77,4.5
268,71,2
269,7,4
269,58,1
269,39,1.5
269,50,3.5
269,31,2.5
269,52,4
269,8,4
269,69,2
269,73,2.5
269,82,5
269,66,3.5
269,13,3.5
269,84,3
269,2,1
269,96,2.5
269,14,4
269,17,4
269,18,3
269,89,4.5
269,6,2.5
270,60,3
270,75,3
270,53,2.5
270,4,2
270,30,5
270,93,2
270,55,1.5
270,26,2.5
270,33,3
270,88,2
270,3,1.5
270,8,4
270,86,2
270,23,4
270,69,5
270,2,2.5
270,57,2
270,36,3
270,5,4.5
270,27,1.5
271,16,4.5
271,57,5
271,52,4.5
271,79,3
271,59,4
271,26,4
271,100,2.5
271,13,2.5
271,24,3
271,82,4
271,27,4.5
271,97,2.5
271,74,4.5
271,12,4
271,36,2.5
271,41,3.5
271,77,4.5
271,65,3.5
271,58,3
271,49,2.5
272,40,3
272,53,1.5
272,13,2.5
272,28,1
272,58,4
272,15,2
272,66,2.5
272,62,3.5
272,30,2
272,31,4
272,46,4.5
272,88,3
272,12,4.5
272,14,2.5
272,9,3
272,70,3.5
272,8,2
272,26,4
272,89,4.5
272,60,2.5
273,57,1
273,55,3
273,100,1.5
273,81,3.5
273,79,3.5
273,16,3.5
273,35,1.5
273,33,4.5
273,40,2.5
273,83,4.5
273,13,3
273,4,4
273,95,2
273,26,3.5
273,60,2
273,31,4
273,48,3
273,21,2
273,84,2.5
273,80,1.5
274,54,2.5
274,77,1.5
274,51,2.5
274,75,5
274,49,3.5
274,56,4.5
274,68,3
274,7,1.5
274,18,2.5
274,69,4.5
274,24,1.5
274,28,3.5
274,13,1
274,100,4.5
274,85,1
274,42,4.5
274,97,3.5
274,29,1
274,59,5
274,17,4.5
275,91,1
275,95,3
275,32,2
275,96,4.5
275,75,4
275,57,1.5
275,84,2.5
275,94,2
275,26,1
275,29,3.5
275,8,2
275,3,4.5
275,12,1.5
275,85,2.5
275,88,1.5
275,55,1.5
275,60,4
275,41,4.5
275,86,3.5
275,35,4
276,13,5
276,39,2.5
276,78,4
276,73,1.5
276,10,2
276,19,3.5
276,79,1.5
276,5,1.5
276,44,2
276,14,4.5
276,96,1.5
276,46,2.5
276,37,1.5
276,15,2
276,86,2
276,20,2
276,62,3
276,76,3.5
276,23,1.5
276,8,4
277,15,4.5
277,7,5
277,64,3.5
277,11,3
277,88,3
277,91,4
277,45,2
277,18,1
277,82,3.5
277,39,1
277,59,5
277,77,2
277,56,2
277,4,3
277,87,3
277,73,3
277,46,3
277,6,2.5
277,10,3.5
277,96,4
278,14,4
278,2,2.5
278,74,3
278,43,5
278,10,5
278,79,2.5
278,3,1.5
278,87,3
278,27,3
278,17,2
278,98,3.5
278,34,2.5
278,61,4
278,93,2.5
278,97,1.5
278,24,5
278,38,3.5
278,53,4.5
278,69,1
278,42,4.5
279,85,4
279,3,1.5
279,83,4
279,49,5
279,47,4.5
279,22,4
279,95,4.5
279,44,2.5
279,54,4.5
279,84,4.5
279,82,1.5
279,64,4
279,27,2.5
279,40,4
279,18,2.5
279,77,3.5
279,42,2.5
279,58,2
279,31,2
279,30,4.5
280,56,3
280,65,3
280,38,4.5
280,88,5
280,79,4.5
280,35,4
280,21,3
280,96,4.5
280,49,2.5
280,99,3
280,58,4.5
280,78,1.5
280,10,5
280,43,3.5
280,46,3
280,2,2
280,84,4.5
280,89,2.5
280,30,2
280,74,4
281,97,1
281,17,1
281,76,3
281,84,3
281,57,4.5
281,98,2.5
281,27,3
281,53,3
281,78,2
281,45,3
281,36,3.5
281,7,2.5
281,39,4.5
281,63,4.5
281,22,5
281,80,3
281,95,2
281,51,4
281,38,3.5
281,87,5
282,88,3.5
282,75,3
282,87,2.5
282,41,2.5
282,16,3
282,59,3.5
282,34,1.5
282,44,2
282,35,1.5
282,93,3
282,9,2.5
282,79,3.5
282,60,2.5
282,90,1.5
282,64,4.5
282,74,3.5
282,31,2
282,37,2
282,57,1.5
282,68,2.5
283,7,3.5
283,80,4
283,67,2.5
283,57,3.5
283,17,4.5
283,73,2.5
283,64,4.5
283,53,4
283,58,1.5
283,45,4.5
283,20,5
283,3,4
283,61,1
283,52,5
283,49,4.5
283,69,4.5
283,9,5
283,78,3.5
283,68,3
283,95,1
284,52,4
284,30,1.5
284,76,1.5
284,96,4
284,100,4
284,77,4.5
284,80,2.5
284,11,1.5
284,78,2
284,79,1
284,58,2.5
284,8,1.5
284,54,1.5
284,42,5
284,67,2
284,12,1.5
284,91,5
284,40,3
284,65,2
284,73,2
285,57,1.5
285,64,2
285,100,2
285,98,5
285,16,2
285,81,1.5
285,34,5
285,30,4
285,4,1.5
285,66,4.5
285,29,1
285,96,1.5
285,37,1.5
285,38,4.5
285,43,2
285,42,2.5
285,7,2.5
285,1,5
285,75,3.5
285,51,3
286,92,3
286,9,4.5
286,89,3.5
286,23,5
286,87,4.5
286,71,4
286,3,1.5
286,51,3
286,96,3
286,44,5
286,66,1
286,100,5
286,68,2.5
286,76,4
286,50,3
286,20,4
286,55,4.5
286,63,2
286,25,1.5
286,13,1
287,21,1.5
287,83,2.5
287,62,3.5
287,57,5
287,68,3.5
287,45,1.5
287,46,3
287,38,1.5
287,100,5
287,73,4.5
287,39,4.5
287,41,4.5
287,72,1.5
287,81,5
287,64,3.5
287,35,4
287,67,2.5
287,49,3.5
287,18,1.5
287,56,1.5
288,39,3.5
288,7,1.5
288,5,3
288,43,4
288,18,5
288,73,5
288,97,3
288,28,4
288,41,4.5
288,70,4
288,57,1
288,93,4.5
288,29,2
288,50,2
288,94,2
288,74,3
288,42,3
288,64,3.5
288,71,5
288,75,1
289,71,1.5
289,29,4
289,8,2.5
289,22,2.5
289,94,4
289,54,5
289,36,4
289,60,3
289,1,2
289,49,4
289,43,4
289,65,3.5
289,58,4.5
289,2,3.5
289,74,2.5
289,85,2
289,77,2
289,92,4.5
289,75,3
289,5,2
290,44,3.5
290,51,2.5
290,86,1
290,85,3
290,15,1.5
290,46,3
290,38,1.5
290,79,3.5
290,80,5
290,37,4
290,5,3.5
290,53,3.5
290,21,3.5
290,71,5
290,45,1
290,75,3
290,100,2
290,61,4
290,48,2
290,83,2
291,51,2.5
291,21,5
291,55,1.5
291,68,3.5
291,60,2.5
291,69,1.5
291,17,1
291,14,4.5
291,30,5
291,34,2
291,29,3.5
291,93,4.5
291,95,4
291,19,4.5
291,85,2
291,87,4
291,88,2
291,73,3.5
291,72,3
291,62,4
292,90,2
292,51,4
292,54,2
292,78,3.5
292,93,2
292,29,3.5
292,81,1.5
292,26,3.5
292,55,4
292,14,4
292,12,3.5
292,27,4
292,68,2.5
292,77,3.5
292,24,4
292,38,1.5
292,96,1.5
292,99,3
292,91,2
292,20,1
293,16,3
293,67,1
293,47,1.5
293,23,4
293,11,1.5
293,49,3.5
293,45,2
293,65,5
293,17,4
293,58,1.5
293,31,2
293,79,1.5
293,44,2
293,5,2
293,85,1.5
293,75,2.5
293,10,3.5
293,20,3
293,29,3.5
293,28,4.5
294,23,4.5
294,80,2.5
294,6,3.5
294,86,4
294,43,2
294,52,2.5
294,81,5
294,72,3
294,53,4.5
294,98,2.5
294,33,2.5
294,5,1.5
294,84,5
294,70,4.5
294,68,5
294,2,1.5
294,45,3
294,85,4
294,39,3.5
294,61,4
295,13,4
295,96,5
295,41,3
295,43,4.5
295,65,3
295,99,1.5
295,22,2.5
295,21,4.5
295,35,3.5
295,6,3.5
295,49,4.5
295,95,4.5
295,62,4.5
295,57,3
295,80,1.5
295,64,3.5
295,58,3.5
295,83,5
295,44,4.5
295,66,2
296,28,3.5
296,72,5
296,16,2.5
296,24,2.5
296,30,1
296,61,3
296,4,4.5
296,88,3.5
296,26,2.5
296,19,3.5
296,64,3.5
296,80,5
296,69,4
296,50,3
296,37,4.5
296,90,2
296,66,2
296,52,1.5
296,25,1
296,57,3
297,34,5
297,68,3
297,82,4.5
297,58,2.5
297,95,2.5
297,48,3
297,77,3
297,75,2.5
297,38,3
297,7,4
297,5,3
297,53,3
297,74,3
297,84,1
297,59,1
297,40,3.5
297,87,1.5
297,6,2
297,13,2
297,61,4.5
298,18,3
298,17,2.5
298,65,4.5
298,7,1.5
298,79,3
298,13,2.5
298,34,1.5
298,11,2
298,63,4.5
298,94,1.5
298,41,1.5
298,16,2
298,78,3
298,4,3
298,47,5
298,91,2
298,89,2.5
298,82,1.5
298,28,4.5
298,93,3
299,61,2.5
299,22,1.5
299,30,4.5
299,66,1.5
299,42,2.5
299,83,2.5
299,80,2.5
299,9,2
299,31,3.5
299,19,1.5
299,1,2
299,16,4
299,54,3.5
299,21,2.5
299,56,3
299,32,2
299,97,3.5
299,4,3
299,2,3.5
299,68,2
300,15,2.5
300,10,4.5
300,92,3
300,100,3
300,67,4
300,68,3.5
300,87,2
300,39,2.5
300,58,4
300,46,1
300,78,1
300,62,4.5
300,69,4
300,64,4
300,21,1.5
300,94,2.5
300,42,3.5
300,51,4.5
300,45,2
300,22,1.5
301,60,4.5
301,89,5
301,90,1.5
301,83,1.5
301,8,3
301,92,1.5
301,32,2.5
301,65,1.5
301,45,4.5
301,56,3
301,7,2.5
301,52,3.5
301,58,4
301,73,1.5
301,10,5
301,71,5
301,79,4.5
301,33,4.5
301,47,2.5
301,28,2
302,1,4
302,97,5
302,83,2.5
302,63,2
302,48,1.5
302,19,2.5
302,42,3.5
302,57,4
302,47,3.5
302,52,1
302,91,3.5
302,26,4.5
302,30,4
302,93,4.5
302,72,1.5
302,31,4.5
302,38,1.5
302,98,1.5
302,10,1
302,74,4.5
303,57,3.5
303,54,1.5
303,61,4
303,55,4
303,44,4
303,15,1
303,98,1.5
303,75,4.5
303,24,4.5
303,81,5
303,33,3.5
303,49,4
303,47,1.5
303,30,1.5
303,89,2
303,41,4
303,83,3.5
303,63,1
303,14,2.5
303,37,1.5
304,95,2.5
304,51,1
304,42,3
304,63,2.5
304,61,4
304,72,3
304,100,4
304,57,4
304,48,2.5
304,92,2
304,78,4.5
304,36,3
304,13,4.5
304,32,2.5
304,82,4.5
304,38,1.5
304,64,1.5
304,68,1
304,20,4.5
304,59,4
305,99,2
305,61,1.5
305,62,2.5
305,38,4.5
305,48,3
305,69,1
305,52,2.5
305,98,1.5
305,7,3.5
305,54,1
305,66,5
305,81,5
305,25,3
305,4,2
305,26,3.5
305,97,2.5
305,76,2
305,70,4.5
305,23,1.5
305,85,4
306,23,4.5
306,10,4
306,63,4
306,1,1.5
306,54,1
306,72,2.5
306,34,2
306,89,4.5
306,26,1.5
306,61,1.5
306,11,2.5
306,13,5
306,78,3
306,50,1.5
306,45,3.5
306,87,2
306,37,3.5
306,88,3.5
306,9,2.5
306,83,5
307,35,4
307,5,3
307,3,2.5
307,98,1.5
307,27,2.5
307,89,1
307,61,2.5
307,79,1.5
307,81,4.5
307,26,2
307,31,4
307,17,4
307,41,5
307,37,1
307,4,2
307,90,4
307,33,3.5
307,10,4
307,77,3
307,91,1.5
308,32,1
308,78,4.5
308,64,3.5
308,59,2.5
308,8,3.5
308,18,2.5
308,17,5
308,41,3
308,89,1
308,99,4.5
308,54,2
308,25,4
308,23,3
308,47,2
308,97,4
308,36,2.5
308,51,3.5
308,53,3
308,92,3
308,87,2.5
309,48,1
309,82,3
309,32,1.5
309,23,3.5
309,64,1
309,58,3.5
309,63,2
309,84,3.5
309,62,3
309,10,1.5
309,88,1.5
309,49,2.5
309,4,3.5
309,76,4
309,89,3.5
309,81,3.5
309,3,4.5
309,52,3.5
309,8,5
309,55,4.5
310,9,3
310,70,1.5
310,17,4
310,72,3.5
310,66,5
310,93,2.5
310,67,2
310,37,5
310,4,1.5
310,3,4.5
310,52,3
310,74,2
310,49,2
310,11,4
310,90,4.5
310,40,5
310,35,5
310,76,4
310,50,1.5
310,85,2.5
311,86,4
311,65,4
311,96,3.5
311,22,3
311,76,3.5
311,84,4.5
311,75,3.5
311,91,2.5
311,40,1.5
311,41,3.5
311,44,4.5
311,13,3
311,100,3
311,88,4.5
311,83,3.5
311,56,1.5
311,85,5
311,23,4
311,10,4
311,36,3
312,27,2.5
312,37,2.5
312,42,4.5
312,58,3
312,77,1
312,16,2.5
312,67,3
312,97,2.5
312,7,1
312,59,4.5
312,13,1.5
312,71,1.5
312,48,2.5
312,82,3
312,60,4.5
312,50,2
312,98,5
312,38,4
312,100,2
312,29,1
313,16,5
313,78,4
313,55,3.5
313,70,3
313,89,3
313,99,3.5
313,15,4.5
313,72,3
313,90,2
313,26,2
313,43,3.5
313,61,3
313,59,2
313,52,2
313,18,3.5
313,39,3.5
313,84,2
313,13,2
313,95,4
313,25,2
314,89,3
314,79,1.5
314,91,1
314,11,2.5
314,52,1
314,48,4.5
314,55,1.5
314,66,4
314,49,2
314,34,4.5
314,41,3.5
314,39,5
314,37,1.5
314,73,1.5
314,77,4.5
314,93,4
314,45,3
314,94,2.5
314,92,2.5
314,86,1
315,29,4.5
315,11,2.5
315,83,4.5
315,2,1.5
315,3,2.5
315,5,4.5
315,85,1.5
315,23,1.5
315,53,3.5
315,40,4.5
315,34,2
315,12,4
315,94,2.5
315,22,3.5
315,9,2.5
315,48,1.5
315,70,4
315,80,2.5
315,68,1
315,60,4.5
316,97,4
316,62,4
316,6,3
316,63,1.5
316,65,3.5
316,30,4
316,93,2.5
316,48,1
316,45,5
316,86,4
316,64,1.5
316,40,3.5
316,15,1.5
316,21,1.5
316,68,3
316,59,3
316,20,3
316,77,2.5
316,1,2
316,54,2
317,56,3
317,93,2.5
317,73,2.5
317,68,2
317,37,4.5
317,52,3
317,16,4.5
317,79,2
317,23,1.5
317,5,4
317,26,3.5
317,58,5
317,41,3.5
317,94,1.5
317,86,4
317,55,2.5
317,4,1
317,75,1.5
317,64,3
317,7,1.5
318,10,1
318,41,4.5
318,83,2
318,20,1.5
318,1,2.5
318,51,2.5
318,55,4.5
318,40,4
318,93,3
318,85,3.5
318,2,4
318,54,2
318,38,4.5
318,75,1
318,88,2
318,31,3.5
318,33,3
318,24,1.5
318,37,4
318,12,2
319,87,2.5
319,5,3.5
319,66,3
319,48,4.5
319,93,3
319,79,3
319,98,5
319,28,3
319,12,4.5
319,97,4
319,73,4.5
319,89,1
319,90,4.5
319,33,1.5
319,57,2
319,91,3.5
319,36,4.5
319,39,2.5
319,45,5
319,70,1.5
320,34,4.5
320,30,1.5
320,92,4.5
320,86,3
320,75,3.5
320,10,4
320,3,2.5
320,28,4.5
320,82,2.5
320,47,4
320,13,1
320,55,1.5
320,94,4.5
320,77,2
320,95,3.5
320,8,2
320,88,1
320,44,3.5
320,57,3
320,21,4
321,59,2
321,61,2.5
321,42,2.5
321,100,3
321,65,4
321,51,2.5
321,10,1
321,60,3.5
321,91,1
321,22,4
321,88,4.5
321,84,3.5
321,74,4.5
321,79,4.5
321,54,1
321,15,2.5
321,7,1
321,66,1
321,33,2
321,8,1.5
322,4,3
322,98,2.5
322,49,3
322,73,3.5
322,20,1.5
322,13,1.5
322,53,2.5
322,80,4
322,5,4
322,90,2
322,64,3.5
322,6,2.5
322,81,2
322,18,4.5
322,15,3.5
322,12,4
322,42,3
322,55,5
322,52,1.5
322,56,4
323,15,1.5
323,53,4.5
323,28,2
323,4,1.5
323,68,3
323,60,2.5
323,76,2.5
323,51,2
323,2,2.5
323,71,4.5
323,8,3
323,47,3.5
323,98,4
323,19,2
323,84,3
323,5,2.5
323,43,3.5
323,23,3
323,34,5
323,73,2
324,40,4
324,16,2
324,4,3.5
324,56,1
324,89,4.5
324,3,1.5
324,73,4.5
324,84,2.5
324,33,2
324,74,4.5
324,60,5
324,37,2
324,24,2
324,21,4.5
324,35,3
324,61,3
324,58,5
324,46,3
324,71,1.5
324,83,3.5
325,39,1
325,94,2.5
325,96,2
325,63,2
325,32,3
325,18,4.5
325,99,5
325,31,3.5
325,42,3
325,66,5
325,28,3
325,29,2
325,57,5
325,19,4
325,33,2.5
325,7,2
325,60,2
325,10,4.5
325,74,4.5
325,95,4
326,17,4
326,86,4
326,52,4.5
326,97,2
326,60,1.5
326,28,1.5
326,57,4.5
326,27,4
326,31,4
326,96,2.5
326,18,2
326,74,3.5
326,15,3
326,32,4
326,67,1.5
326,76,1.5
326,65,3.5
326,66,1.5
326,36,5
326,41,3.5
327,75,1.5
327,25,4.5
327,10,1
327,82,3.5
327,6,4.5
327,81,2
327,8,1
327,64,3
327,68,1.5
327,28,4
327,23,4
327,22,3.5
327,89,1.5
327,96,4.5
327,38,2.5
327,11,1.5
327,26,1.5
327,14,4
327,62,4
327,80,2
328,100,1
328,40,3
328,1,2.5
328,82,3.5
328,31,1.5
328,17,1.5
328,70,2.5
328,24,1.5
328,86,4
328,33,2.5
328,20,1
328,74,1.5
328,7,1
328,29,1.5
328,94,4
328,47,4.5
328,15,4
328,85,1.5
328,16,3.5
328,36,2
329,77,4
329,38,4
329,46,3.5
329,32,2.5
329,51,4.5
329,60,4.5
329,21,4
329,40,1.5
329,88,3.5
329,61,3
329,75,2
329,69,2
329,97,3
329,93,1
329,49,3
329,44,3
329,54,1
329,30,1.5
329,85,4
329,52,4.5
330,97,4
330,44,3.5
330,83,4
330,31,4.5
330,96,3
330,62,3
330,64,2
330,91,2
330,53,4
330,85,3
330,100,4.5
330,5,5
330,13,1.5
330,38,3.5
330,33,2
330,74,4
330,58,4
330,27,4.5
330,89,4.5
330,14,4.5
331,2,3
331,59,3
331,55,5
331,24,3
331,97,3.5
331,23,2.5
331,83,1.5
331,25,2.5
331,57,1.5
331,5,2.5
331,51,4.5
331,68,5
331,4,3.5
331,70,1.5
331,61,2.5
331,32,3
331,88,3
331,41,3
331,77,1.5
331,10,3
332,62,4
332,34,1.5
332,95,4
332,68,2.5
332,1,2.5
332,24,4
332,44,4
332,2,2
332,19,1.5
332,13,1
332,80,4
332,8,1.5
332,60,1
332,82,1.5
332,35,3
332,53,3.5
332,40,4
332,6,4.5
332,67,4.5
332,61,3.5
333,29,4
333,83,2
333,30,2
333,6,4.5
333,18,1.5
333,82,2
333,25,3
333,89,5
333,78,1
333,14,1.5
333,75,4
333,91,4.5
333,54,2.5
333,93,1.5
333,85,3
333,26,4.5
333,28,2.5
333,55,1
333,47,2.5
333,59,2
334,100,4
334,95,3
334,8,2.5
334,56,2
334,54,4.5
334,11,2
334,80,3
334,70,4.5
334,26,2.5
334,84,2.5
334,91,4.5
334,23,2.5
334,88,2.5
334,53,2
334,89,4.5
334,47,2.5
334,78,3
334,30,4.5
334,38,2.5
334,62,3.5
335,43,1
335,10,3.5
335,21,2
335,89,1
335,18,4.5
335,35,4
335,13,3
335,75,1.5
335,28,2.5
335,5,1.5
335,15,3
335,25,5
335,46,4.5
335,97,2
335,87,4.5
335,24,2
335,50,3
335,76,1.5
335,84,3.5
335,61,3
336,49,1.5
336,27,2.5
336,8,4.5
336,43,4
336,64,4
336,66,1.5
336,30,2
336,2,4.5
336,22,4.5
336,42,2.5
336,97,4
336,1,2.5
336,80,5
336,29,2
336,69,1
336,100,3.5
336,60,2
336,85,3.5
336,47,4.5
336,87,4.5
337,3,2.5
337,50,4.5
337,81,2
337,98,2
337,21,5
337,37,4
337,10,4
337,51,4.5
337,90,1
337,91,1.5
337,31,4
337,83,2.5
337,75,4
337,74,2.5
337,63,1.5
337,39,1
337,76,3.5
337,9,1.5
337,61,4.5
337,73,2.5
338,3,4.5
338,6,4
338,84,5
338,70,4.5
338,98,1.5
338,97,2
338,39,1.5
338,57,3.5
338,47,3.5
338,100,2.5
338,93,4
338,96,1.5
338,59,1.5
338,99,3
338,86,2
338,83,3
338,38,4.5
338,81,1.5
338,52,1
338,65,3.5
339,68,1.5
339,20,1.5
339,98,2.5
339,94,4
339,38,5
339,24,3
339,5,5
339,81,4.5
339,49,4.5
339,52,4
339,16,3.5
339,65,5
339,3,4
339,6,1.5
339,79,2.5
339,11,3.5
339,43,3
339,56,1.5
339,91,3.5
339,90,3.5
340,92,3
340,82,4.5
340,96,5
340,14,1.5
340,97,1.5
340,7,1
340,31,4
340,48,2
340,78,5
340,35,1.5
340,63,2
340,11,2
340,43,1.5
340,61,3
340,85,4
340,62,3.5
340,55,4
340,75,3
340,88,3
340,50,2
341,8,4
341,99,3
341,48,4.5
341,38,1.5
341,93,4.5
341,37,3
341,27,2
341,84,2.5
341,42,4
341,75,1.5
341,57,4.5
341,95,4.5
341,18,1.5
341,1,1
341,50,1.5
341,9,1
341,34,5
341,89,2
341,36,3
341,71,3.5
342,74,2.5
342,23,5
342,89,1.5
342,100,3
342,25,4.5
342,66,2.5
342,2,2
342,67,2
342,68,4.5
342,35,2.5
342,5,4
342,77,2.5
342,49,3
342,37,5
342,13,2.5
342,65,1
342,84,4
342,61,3
342,90,3
342,33,3.5
343,66,3.5
343,78,5
343,19,2
343,7,2.5
343,79,1.5
343,31,3
343,75,3
343,25,4
343,24,1.5
343,20,1.5
343,52,5
343,41,3
343,95,2
343,34,3
343,28,5
343,49,1.5
343,32,4.5
343,50,4
343,74,2
343,76,1.5
344,17,3
344,43,1.5
344,51,2.5
344,72,4
344,99,5
344,60,3
344,35,1
344,68,2.5
344,37,1
344,79,1.5
344,94,3.5
344,73,3.5
344,22,3
344,91,5
344,15,2.5
344,41,2
344,19,1
344,5,1
344,54,1.5
344,88,4.5
345,86,1.5
345,81,3.5
345,35,3
345,39,3
345,74,1
345,90,3
345,98,4
345,53,4.5
345,18,2.5
345,94,1
345,29,2.5
345,11,2.5
345,6,5
345,56,2
345,100,4.5
345,5,4
345,72,4.5
345,60,4.5
345,51,3.5
345,79,2.5
346,85,1
346,9,3.5
346,72,1.5
346,98,3.5
346,37,2
346,79,1.5
346,78,2.5
346,28,1.5
346,1,4.5
346,81,4.5
346,46,1.5
346,100,3
346,56,2
346,86,5
346,31,5
346,49,2
346,90,3.5
346,69,2.5
346,4,2
346,61,2.5
347,82,4
347,6,2
347,43,3.5
347,83,4.5
347,29,2.5
347,16,4.5
347,81,4.5
347,77,4.5
347,71,2.5
347,68,4.5
347,11,4.5
347,96,4.5
347,33,2
347,13,2
347,91,2.5
347,90,3
347,12,3.5
347,51,3.5
347,61,2.5
347,86,2.5
348,98,5
348,9,3.5
348,62,2.5
348,71,3.5
348,68,2
348,10,2.5
348,32,3
348,47,3
348,93,3.5
348,85,5
348,69,4.5
348,8,1
348,28,3.5
348,95,2.5
348,96,5
348,54,2
348,16,3
348,63,4
348,7,3
348,44,1.5
349,88,4
349,7,2
349,11,4
349,5,3
349,95,3
349,51,2.5
349,78,1.5
349,42,3.5
349,24,5
349,92,4.5
349,13,2.5
349,31,3.5
349,2,4
349,47,2.5
349,25,4.5
349,84,2
349,10,2.5
349,17,2
349,69,4.5
349,50,4.5
350,56,2
350,44,3
350,19,3.5
350,24,2.5
350,45,3.5
350,100,3
350,46,1
350,47,3
350,41,4
350,36,2
350,3,4.5
350,76,2.5
350,65,4
350,37,2
350,40,2
350,62,4.5
350,49,1
350,70,4
350,96,3
350,29,4
351,94,3.5
351,17,1.5
351,53,3.5
351,2,1.5
351,54,3.5
351,97,2
351,65,4.5
351,98,3
351,41,2
351,83,2.5
351,19,5
351,36,2
351,72,4
351,91,1
351,95,1.5
351,100,4.5
351,32,1
351,8,4.5
351,51,1.5
351,52,4.5
352,96,4
352,77,1.5
352,85,2
352,63,4
352,39,2.5
352,17,1.5
352,76,2
352,22,5
352,58,3.5
352,89,2.5
352,91,3
352,20,4
352,8,4.5
352,16,4.5
352,65,3.5
352,25,3
352,84,3
352,9,1
352,49,4.5
352,7,3
353,3,1
353,34,3.5
353,59,4.5
353,72,3.5
353,57,4.5
353,75,5
353,33,2
353,11,3
353,61,3.5
353,31,2
353,74,3.5
353,67,2.5
353,64,1.5
353,21,1.5
353,4,3
353,32,2.5
353,71,2.5
353,19,2.5
353,41,3.5
353,95,4.5
354,91,4
354,14,1.5
354,67,4
354,93,3.5
354,39,4
354,37,5
354,13,2
354,24,4.5
354,81,3.5
354,27,4
354,9,2
354,41,3
354,75,3.5
354,22,4.5
354,72,1
354,11,2
354,25,5
354,6,2.5
354,69,4
354,18,4
355,81,1.5
355,53,3.5
355,5,2
355,92,4
355,77,3.5
355,22,3.5
355,74,2
355,59,4
355,61,2
355,80,1
355,30,2
355,95,4.5
355,6,3.5
355,4,2.5
355,15,2.5
355,36,3
355,20,2
355,18,3.5
355,60,3
355,44,4.5
356,40,3.5
356,99,3
356,16,3.5
356,98,3.5
356,72,2
356,20,3.5
356,41,4.5
356,89,4.5
356,97,1
356,56,5
356,75,2
356,39,4
356,91,4.5
356,80,3.5
356,54,4.5
356,59,2
356,47,5
356,27,5
356,17,4.5
356,28,1
357,69,4.5
357,78,4.5
357,98,4
357,99,3
357,16,4
357,7,4
357,95,4
357,29,2.5
357,12,3.5
357,73,3.5
357,83,4
357,31,5
357,53,3
357,38,1
357,33,3
357,74,4
357,75,1.5
357,13,2.5
357,19,3.5
357,46,2
358,58,3
358,5,2
358,37,3
358,97,2
358,4,4
358,52,1
358,12,2.5
358,56,4.5
358,92,4
358,14,1.5
